MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
6.193828543480658,15.226622427713105,3.060905048176535,1.3746228987771003,880.6335308361852,2.597259671746814,37.45423660990684,-119.68968585406799,3.0832672041446787
3.5773939840692757,14.393245815527512,4.90463030245911,0.9827997938494328,1956.8148410264582,0.692,35.56884753404293,-118.33303099732463,2.497294381387103
3.057177137890096,33.009760157839885,5.711430965492747,0.9138835349322169,607.3658029560039,15.372708838653999,36.84479161279305,-121.27201967751584,2.6329562766165537
3.2019462540723636,27.954820595550704,1.845683055441396,0.6464943747137837,3.0,15.39956571082713,36.12001051395675,-117.79624124096298,1.1066381336284261
4.882387452551362,23.40876211299206,6.6164626315074795,1.5588056109450752,1158.8489020733145,0.692,35.487876551357026,-119.4779794754355,1.1902125662158363
4.565343722291749,37.00994060507682,8.106238139207255,1.407187897603822,830.9801337459612,0.692,34.057748270964524,-119.68744599647822,2.515540007200187
4.655191962032378,26.11584138635233,0.846,1.0660927708645431,985.6228804819843,10.534232785318784,37.44271190193116,-119.01729981300964,0.8978954871513809
4.689559905714977,17.143074453843973,3.201489278576823,1.213521956648422,2022.9493096587178,0.692,33.39605810818633,-115.08124970385177,1.6154443332935924
7.940130441653876,25.28478931090999,8.466661485102446,0.9524480516593007,1525.1167006328176,8.864216707204546,36.99841174113474,-116.71277658004169,3.6092783385738283
3.0988114688692305,38.97172977634864,6.354190184452236,0.7728499610860052,1155.6989432799933,0.692,36.9434250865584,-121.48463316763291,1.578750894856034
2.8977388147640792,15.753968155105188,3.285717209680339,0.8510919738984124,76.27705878459051,0.692,40.34069202102512,-118.89255546198571,1.3795789037919894
2.3248318163290325,31.27479513279767,7.2482852474134125,1.4593335233533937,964.5047716833484,0.692,37.44259832820524,-120.2859437350704,2.249843707209795
5.041360902893442,27.942189878081,3.9589128460871725,0.9099590940258917,3.0,1.8908606754624555,32.54,-119.48500853326273,4.96876132187217
6.016047356169694,19.06140346765857,4.844835278367603,1.1242094116689259,543.4813367891294,3.0503360599739953,33.587064102363726,-120.4596402955741,2.9077186489872595
3.6544998304557375,24.946695965172804,2.6114174488432482,0.8934008986941455,509.77937601251745,0.692,35.58296569471704,-119.07323071903497,3.1434232408896334
2.2747026937711965,8.852510919476735,5.470847039974368,1.5424067159749446,1433.875128852647,0.692,34.75452103530509,-116.52149803687654,1.0013415948488853
2.304485690186645,30.02037004444082,7.948002718766715,0.7888271773627782,1486.7109019671996,0.692,36.39116026028544,-122.21389068174534,1.9222567547251133
5.107126296866932,11.458011739027242,4.247653559061236,1.8208406189412965,1136.8587815209828,0.692,32.95188044345611,-120.23547756673767,2.551971170019455
5.283182925286541,42.14198456483493,7.025861164792168,0.8251869808966664,131.86250482776495,0.692,32.54,-120.0039466442216,3.385449241024045
4.902993109779871,27.48206719399957,5.305522959367483,0.8257352806071692,3.0,9.264639976252225,33.60201596269619,-121.09288816513234,2.876139603555313
2.606531556151481,21.44086606379284,8.098463603574197,2.0466158632013953,2949.68372916101,0.692,40.213345190427425,-120.50419456237506,0.15
4.312106513826768,43.25144194023075,4.283445314344458,0.5914605397259165,465.57037397230545,4.65703010908296,37.948981847788964,-121.90025659574425,2.9009156708064276
4.092703037367384,15.649023051210172,9.276119065422959,1.0792876549754253,1096.7066980513384,7.312004060925993,34.430073563297945,-117.72488761222417,2.0493222819278367
4.286508333785124,19.226672215533092,7.115250784362396,1.5765319517838619,878.1016955856378,0.692,36.008238385860416,-122.4684284832873,2.7458945006743996
5.526714678101561,5.609784525021581,6.032688164367452,0.36539972854425606,2399.81228256376,8.510241839718264,33.51101396224509,-115.16187252564686,3.3677587540918705
4.2958315426718965,45.126684371549665,6.122975290114157,1.2193844132488052,1755.0948192279673,4.681458715524369,37.439900698827984,-119.99900797638377,1.8662637172836645
5.1609357698366,52.0,4.278623517754175,0.3675034116506509,613.7562698510515,3.9264364372788867,33.38025795706509,-121.38089052867231,3.667848454780174
3.999400232028894,7.56945181456198,4.119416578705695,1.1143639051125385,2008.844660607208,0.692,34.79341926140285,-121.68587970771449,2.7844865362950126
4.42032685751097,18.369424972636175,6.077664030909505,2.062023249977377,3.0,12.447307054712267,34.00096885656006,-118.37746537729691,2.312552348336812
5.070447629093227,29.51895299118637,2.4633334716726916,0.333,1311.077622416614,0.692,35.115012032521626,-120.1840724806685,3.0991668197933264
1.102403942274234,22.147410815061065,3.940414242997644,1.0611966491010287,3.0,1.5641077941159498,36.24457934991938,-115.43913167713077,0.15
3.2636246889211273,28.245744072660912,3.1102307263204,0.8814201985978505,1780.207450034084,0.692,35.58533278134826,-120.35089344917333,2.251698678300235
2.9772919568436884,27.159441913867227,6.843685524267107,0.619542173287807,944.7002721472095,0.692,37.74657040390284,-117.50940291305238,1.5989308153442092
2.6571320883376504,33.77107791964485,6.881305578579526,0.37178939112547693,1168.9426861881395,0.692,33.49961862549464,-120.0758261863144,2.734580977190492
3.348229722669301,16.541444431119807,8.565592176507622,1.6179280018244704,2793.057652787448,0.692,32.54,-121.18956237638702,2.687433606016031
6.711388491345351,31.06558499657503,4.6010680681590514,1.1907335773307768,576.4328109887289,0.692,35.99507218677949,-118.03356652149421,2.7474385148726426
2.225920880182838,14.587955745573204,3.4305817494434363,0.333,625.2982506618317,0.692,39.09424941155078,-116.66032029313872,0.23910208073750652
5.710728873723814,23.454708837162492,1.793960638435082,0.6507284193482584,3.0,8.419073168352021,33.45499415925239,-121.81445154276133,4.760395760355415
0.6735474339299712,6.774300786648833,6.0993307576949825,0.8368611898693623,1479.1518065788136,0.692,36.86406609712654,-122.53754922865949,1.149840245391573
3.234718443027028,23.546738269624747,8.884668956276293,0.3522069634612346,1347.8146764358705,0.7505656281748423,34.6550534005156,-120.14612309215809,2.0123744243181774
4.18023082369951,21.429233831188597,5.244408883130112,1.1385573240593325,2249.683638742962,6.638842499018459,33.942634855345446,-124.35,4.338884061535487
4.9848224295826284,40.51966410133975,5.494885642638909,1.2179066241191152,1384.8714617620328,5.833433491102192,33.94134529987924,-119.35339090968506,2.55930317559511
5.222330501606424,27.893915689496218,5.4136262615622925,1.21116727385488,1803.9585863274767,1.369802610692887,36.69700206071862,-121.79432716012124,2.7400780808182725
5.378359746879858,30.182315704777057,6.05742161132479,2.0548313365909627,2015.2434271643447,0.692,38.51104414552559,-120.60823099810958,1.6329678624160895
3.2084223627279687,28.357328961220478,7.895699668412672,0.6510581097916638,1834.8688695501462,0.692,38.17273493838575,-119.60239749046198,1.8082213390615551
2.9925315939373225,1.8345196489299447,10.17707273875021,0.8728066186991926,1276.8206016880306,4.849111671599133,37.46815517924905,-116.26281013611799,1.569470992182473
5.501154174388592,3.4984465844386996,6.6618089511380765,0.8471716323200871,2033.6327933043922,13.81617354180034,35.92757007300448,-119.0566265891118,2.468978290975582
3.5075217827249316,24.62784859573567,6.825006226140877,1.5020929124525877,2155.6574193467354,0.692,34.25454396335235,-115.42265064209441,1.061980430650986
1.4471959856579484,32.14707025110821,4.837058702036044,1.4502076971565725,2560.519748696175,6.979701471371756,37.62196749415746,-117.53869522472621,0.15
1.7177542933933867,25.683047223653787,5.1622725868893955,0.5610442617419548,4006.2103365183757,0.692,38.48446083439657,-118.78466476133148,1.1333083617346718
2.1240406565969385,17.76149750558786,5.1288825353356335,1.7820086162135027,294.69037616634864,0.692,34.72061132794433,-115.29068237133471,0.15
4.815605413702151,25.614457827185802,4.523152356040644,0.6666056878389246,2011.4526249804726,0.692,34.68246835142351,-118.60245710593529,3.422734642601232
4.1416088985340735,24.521993126381073,5.744499558190012,1.5017462709896294,1407.5078342129716,1.7329186428204966,36.53318453555348,-118.95828082100013,1.7562890818420973
5.18292217272876,38.44765090342908,6.974939424223092,1.4731542361868868,1652.6960675773,0.692,33.464907873603565,-118.17425876618645,2.7946049848291477
3.059219971960585,37.74282157169049,5.58623909518184,1.2856477314186858,2282.461062762534,14.823367533467998,36.11210762688521,-114.57731151279525,0.15
4.172225413045757,21.67251109696661,4.734993044870646,0.9408725293908233,1676.925842563298,8.766783895040813,32.54,-118.82966491730541,2.494757448277461
5.05962174853794,28.011453644038443,5.740720862436545,0.949614103282776,219.33042102545096,0.692,37.83035631255757,-119.62921989994842,2.328140314056502
3.283241574531547,32.117349013162425,3.054315214599341,1.325119389131515,835.2014590692442,19.268461279243606,35.89303229945715,-123.1472164093778,2.254302916491055
4.738872951359082,33.98627293859817,7.416463856006084,1.3464849840836126,2074.0633751081523,0.692,35.90954677795837,-118.78544852607676,2.6878378971292864
2.613340711973363,49.44620996305167,4.406844414383149,1.4333281340962956,547.5709917587675,0.692,36.75676761480921,-121.55591164070805,2.1537388300148637
3.181197691526364,28.285621321409053,2.57160729915284,1.4335089441435738,177.85771413182033,3.91811560447711,34.6069685798812,-123.01507277902986,2.8449962751958973
3.145698001403175,43.354497084960066,6.571357089829958,1.2593130955254883,1081.6674700483331,0.692,37.68328259433597,-120.03354374814312,0.9869116535476563
1.5989046733808245,14.03455405246704,6.694161066457834,1.7669273064651994,3.0,6.955864027834892,38.16087490372172,-116.51463944775308,0.50261479800408
4.796247713492606,20.611686548906555,3.3015281770102027,0.8124985852966196,562.6852514460056,0.692,37.2286433272537,-117.56057029150932,2.2383143680518405
2.9791355536148245,1.7499705898269546,6.97170961097434,1.1171268373989376,3620.2894114762357,6.262495211246436,37.255175278135255,-118.04960554440287,1.0271521130301091
3.894738825582606,30.54494933872257,6.997267770606639,0.8323964601567403,806.5083549091244,0.692,41.95,-117.26805536327389,0.23343097813557612
4.784418651921227,36.792326591672705,10.314854881311861,2.2552714035385124,1858.7979130746205,21.581365096526802,39.06186785216283,-123.09767257293227,1.5468687690274676
4.719409234456894,1.0,4.847547861079851,1.4592804181605703,491.4757658860659,0.692,34.30790350130692,-120.9975479253672,3.331911227759123
5.135231707048294,31.010525367968683,5.294472356343562,1.5773353394287506,2137.733589033778,17.68599128729227,36.01652506453071,-119.00446484257124,2.457674744738504
3.683877579432095,36.24700827164893,3.927784520891823,1.308573362911969,1128.3498750037515,0.692,32.54,-121.82577447849346,2.6400286249491995
3.066733207116108,35.52972133790095,6.65035278750214,1.0702424733888254,2319.991360325202,21.47914793823851,37.17403350390973,-118.81501457087364,1.6428298256375717
3.719535399277842,13.584108498763793,5.41760877382474,2.362936274850242,1060.0477354798809,1.4857084899537736,34.45883315599281,-120.45205192945286,1.3081056474540793
0.6650645754797435,38.3735804612314,7.873136385629037,1.6731469360477889,895.709101842144,0.692,39.4188887227747,-116.44043190186903,0.15
1.1214863023961343,28.75714362208217,4.355406747158097,0.9449660832742717,1253.4761377195946,0.692,37.10412019243448,-122.85841158036818,2.261160604336781
1.3578707365266358,36.08116362215893,6.596371314652417,0.9680607348556197,1430.518412055124,0.692,34.6138449642162,-123.34882577458433,1.5644600907238448
1.9762310275571848,27.05544915423592,4.840572107610812,1.2022239942439885,1684.1792681016395,0.692,35.818043048996984,-117.48137800972263,0.7608478409644597
4.630571030774529,33.43726045122826,0.8707043393985048,0.8406483881930225,639.0664616349636,0.692,37.96202140910829,-119.22813855600316,2.091542811673937
2.1505897948158843,42.60527872251339,6.982772655071767,0.9322261103554486,408.41450150912635,9.159319981878864,37.34143839347204,-117.18712944030057,0.39563344683414253
3.1524911473251596,26.07136233885059,1.1043247418193705,0.3766520802830484,3.0,0.692,34.14024651352051,-121.46068457259274,3.0836611943762677
6.339533765793524,32.216879544009565,5.034435919208216,0.333,760.5217418668768,2.6326835128710675,38.63718949335451,-115.47361527720949,0.9133734111936032
3.1940984549832905,44.374587873283,5.073071954880066,2.0340612834380623,3.0,4.676177828493259,32.54,-117.95117856914501,1.4674614094086176
5.2722795800874644,26.962632225045144,5.408294069919511,0.8570143610224821,3.0,0.692,32.66846232343505,-119.99421378882037,3.950146760820921
2.097126407981234,14.471262277389288,5.546046852067884,0.9529037336925933,1150.6937678597938,0.692,35.50600930201191,-119.57130807349205,0.9961733401873314
3.480668640051503,37.15138293312397,5.521694859939249,1.1297233572960135,2086.741368441607,23.993182829004326,34.76183991947091,-120.19734735359847,2.6114490031174786
2.0659580956698957,46.70510911757202,6.327241781729117,1.4269010249570262,1042.4630677529397,13.69169425097774,36.23426635517208,-121.2144538162004,0.9229148391778836
3.2268371557889313,44.8657844263731,5.1599997961908,1.4647764396226917,3680.3163002975293,7.47675117267103,33.19294348250217,-120.14586181111794,2.361666808229905
5.467585461169051,37.64169597808052,11.900235445093724,1.584801989879028,1769.0679610669936,3.9861968673957864,34.06540044311166,-119.14221495261499,2.4850252615985107
0.5890911959345377,1.0,4.581920383967419,1.3694945669889436,1655.85252998491,17.358576138097764,33.31910064171223,-119.89401756774227,0.42621960964731365
4.696404922737129,20.63486596711644,2.404264979500521,0.9699804252989992,144.25055585781342,8.73102951809817,33.1587413100421,-122.88950298975345,3.123689488836639
4.322697644431328,21.279879860375672,1.9406277391748668,1.69642394500802,2083.819888895686,0.9497355701216463,35.42752079208729,-117.73554605104077,0.8045728361224928
2.7421150841760906,29.20489305311602,7.057527433809652,1.0123612076697386,2077.982143705853,6.327322811011624,33.36950690870013,-124.35,2.6197827510593577
1.1234900766619362,49.89525426560805,1.4912944724215302,1.585993953931414,352.62873706477944,11.03415498566053,34.60631715342365,-123.31301825367157,1.7720299086582392
4.0080460646563525,15.035980833514904,2.436084580765434,0.36712071849607886,1470.1410427460237,15.686544207406598,34.68339431619489,-118.5736447457293,2.886148847619768
2.8649638527787755,52.0,2.0798001035884823,1.7138555321645133,3157.3759183080065,0.692,35.591773397596675,-120.13043481786394,0.46291813489029465
4.313084801573938,23.82649094237729,6.5599695967976785,0.6744088647661807,1721.165199423438,3.966590326431824,32.54,-118.07862674153054,3.512473406867398
3.9125190764945414,18.984712463369327,8.721170065598951,0.40968800753473833,2387.672139686409,12.704195225612018,36.49463920183858,-120.0033663017356,3.4054769003840106
6.914379893509739,39.28112732800541,3.093676410195944,0.4812401375591203,1042.658463936811,0.692,34.247965749683246,-116.62771800916939,3.6955573365468015
3.416224307801254,40.27699071931574,6.4731305224677325,1.193154853662034,3.0,0.692,36.268267762372005,-121.4640716365892,2.016711421980505
1.9263547640184566,36.822831609788814,0.846,2.1805320272778994,1970.234739611722,19.692184351716456,35.28114830921771,-118.62443964005429,0.15
4.211623706417001,18.9525556729124,3.586500640815176,1.0040607426840384,1246.921924759608,5.063198531520766,36.29957315527291,-116.74669648015005,2.6227103470904707
4.288993699546354,34.960534128234926,6.919522932201513,1.0437646040753707,1698.6479710583994,0.692,36.05977164838751,-118.7267822428732,1.7042852107407678
6.453456392956829,15.62750800429072,4.656358287968395,1.4612310373334023,1479.3252259243354,0.692,39.357548421931924,-117.73821202562415,1.7275075662637218
5.4577113672377,18.602674572489178,7.888227395004421,0.8240710152613355,536.1943629583158,1.4668877167082328,32.54,-118.86471747451543,2.4469973830213396
4.549055012384068,27.4455846339274,0.846,1.0260784002688057,1497.514172375774,0.692,39.30315658726614,-117.91728973102101,1.8328644166328725
6.651275493317167,18.316658277245125,3.6106690618863624,0.9317937025631344,706.8540138514041,15.737935013385231,38.23785725854458,-121.85142268932874,2.9651300932891194
1.6123501967865832,41.89410044079199,6.549094838185725,2.0294864641060784,260.0153082579859,0.692,34.885323911035506,-118.9991766067288,0.15
2.6554720877754794,21.360870773258167,6.518042506356553,1.1328462569470124,2311.3886032569153,11.943001958507029,37.27330646724778,-120.02101288880007,0.9653745485065498
2.1105057113295027,25.864456211840963,6.707897812692982,1.4518580406869086,468.76284856924076,2.4263822785366913,40.30812811491694,-120.2099346695898,0.6538795513727914
3.130361374004041,17.558303633724133,5.942383760902709,0.7594130684300622,1257.8840130032722,0.692,32.62602271983671,-123.47623654184842,3.533245895056554
1.2552963196430134,41.70350752579877,2.598435991985492,0.5571336016732624,419.7016231141125,0.692,36.107426276595945,-117.983638094321,0.7412645531429062
5.077786798947368,20.253461392937368,3.501469898344151,1.411684672449113,3062.4062524976366,15.698964312422481,33.218311554726334,-118.01660191579406,2.844722819475996
3.4487768755123307,43.01791978355645,11.159736068933858,1.2168432981571566,1979.7849118594045,10.86628242786855,36.421434649917266,-117.35587824272375,1.5712956023702693
1.0764680404449503,42.09296373870355,2.3133006499619535,1.5852584504215945,299.7048680757946,4.981654565585741,37.72557532975174,-120.45992344470602,0.7067923155324641
1.941399745705671,23.025603427599318,1.926877340022044,0.6766712132916494,1432.1174378138915,0.692,33.51747735992446,-121.58444437830155,2.730277253317582
4.466676310155371,29.01351770600618,7.111051258681627,1.0531856440843632,1452.9856858365506,10.36066720018704,34.444638781073074,-117.67367585013093,1.8761173651905363
5.463440478999324,22.67600398500949,2.8083669813348875,0.4863419722528056,1546.7796163775802,3.947410903565825,35.55503013220411,-120.78366359972802,3.968628971071925
7.664788694214394,35.51063992028534,9.86293646350268,0.8626389605408626,725.1376050318686,0.692,37.63106732566823,-120.58120481939035,3.799315533075182
9.407338685413926,26.19160619036914,12.194020567876489,0.4118970730628846,663.1992927089576,0.692,37.95370242692639,-118.9773928614637,4.975490660772004
4.658377923224393,23.38391844310089,4.832915438677556,0.9622114310116616,3099.975083289926,0.692,36.75750264560702,-121.52951949668338,2.568148781806899
1.9908775719394582,29.221395665192187,6.194584608249977,1.7169173180607062,410.9351987813511,0.692,36.32004230279709,-120.94970983092995,1.974247684629976
0.5,8.719903537209209,0.9147977957604532,0.6902330200158462,244.58786930934002,0.692,35.741109180600404,-119.75921355483806,0.15
4.3796517784532885,27.685070597904065,7.981191342621306,0.684272398712563,3.0,30.81476226625955,37.677108981465686,-117.05359615394889,2.0083101338533624
2.326411918910381,36.818614704054795,0.846,1.017855341696333,1138.3655355254396,0.692,36.84890932404404,-121.00268938930176,1.474697224035787
3.081821205658598,30.378104647488122,2.114986896987421,1.0097366925519458,3.0,12.001601802484233,37.3189642556632,-120.2211304445503,1.518947090532529
2.708016081786365,40.62135616247606,5.722397248200217,1.4620139000176136,3913.491680895919,7.950268284827487,36.1683706889021,-116.56218371587735,0.15
3.603497315808868,23.889817073832834,6.783903994158768,0.48126732892401647,3.0,0.692,32.98901072155596,-119.38347867888714,2.278374519567472
5.8963624384965225,22.857529931812465,1.7578364621772553,0.333,555.0119071968658,11.42812773355953,33.24286775242602,-118.92875443357951,3.855464527255155
4.169392278146155,14.572953739940074,4.0867718236639305,1.1271062289910765,3885.1133310348946,24.523358055047844,36.75192347227653,-118.30028891980847,1.0275073939250725
3.5695938096264923,23.531671664321543,1.3182691441622838,1.8983766910099944,2647.475950891701,2.8266406210686523,34.68730694105946,-120.72611225511825,2.802356798724708
1.903257869630958,52.0,4.644675032183989,1.005101404249633,3.0,12.600782849806391,36.71393255726048,-116.79908472902991,0.6303343828484507
0.689102405061722,32.10909096769744,3.4479339849441786,1.284699226038005,1437.5953071832766,1.4357398303137439,34.748383936753626,-118.49511721628109,0.9207885352373997
2.9470149727606714,21.268099043100406,3.8562848765869138,1.059295641150725,1693.4359617083064,7.297629651901687,34.0277009027505,-119.56158846860906,1.3623409064314176
3.768813153445191,15.972672999735638,7.04010908254887,1.4503838265407585,308.1368870954011,0.692,37.20384889547889,-120.17000999405427,2.1708319146560253
7.230066835801777,8.51449816260704,6.1256021728948715,0.9574631141216788,2119.5714877643027,3.0571254608738627,32.863238325984554,-121.4504424804663,5.0
4.118521590798483,18.185344961161864,6.817376520672394,1.0620732702478197,3.0,3.1608792874094145,36.91398474973345,-119.54081033347106,2.1915243804483633
5.73820507094381,38.19824627250149,5.109357508892787,1.873487833951578,3.0,0.692,34.88258789100261,-119.40745693972481,2.990874503240727
2.922338362775611,23.26366997488369,7.2026909117478635,1.6392895648939985,2496.0034023967896,18.234864957968345,34.05551798675161,-120.3358539723193,1.8554588185022396
1.6196068438076532,16.576617690885023,5.342171985921658,0.7691106721295682,2065.4222513854043,2.528278492733844,34.80805229316777,-117.55069842928751,0.7013786987571131
2.0372781517584935,17.96136615900891,4.213312116288531,0.7814864917878663,3501.9506340194916,1.4351539197476708,35.96282317131998,-119.43054886120721,1.4108094196707381
2.493070477382069,36.81696327124374,6.840590794459438,0.8144750911801286,1295.5682041686184,0.692,39.42338383360041,-118.34025149295869,1.233345053311261
7.915092491626812,27.616897880945306,4.381454759498042,0.5642946260358456,3180.9071512760115,0.692,36.70181043078131,-119.77443199911207,3.849516347447555
2.3103653094736663,20.743496425094722,4.613843930707291,0.8351995216897031,780.8319227993558,1.5376811940517412,38.00996642487433,-117.97343782046903,1.4341630863568748
5.464129487099055,24.757390427307943,8.07189945873428,1.0394113613317453,2715.0876107381255,0.692,37.19286739690843,-119.7285431792718,2.452858953070347
2.15543836163465,52.0,7.8388929941035075,0.7303982889392784,3527.0227893947504,7.615699154805149,36.08766987490052,-118.4968726611226,1.2927159892594116
5.640988724461064,43.995054504249055,4.693880477601524,1.339425545627308,378.82812123204167,8.796446455652909,34.786369035308105,-122.90135889059603,3.6880401786630284
4.60240683560114,47.129992900543385,7.58844843679438,0.333,3.0,18.19538904216581,34.78069442293773,-120.37677114965146,2.7240643239604982
3.5733879944496283,6.581011324521896,2.2668020721574322,0.5377215688103185,1665.3520629373209,0.692,35.249276935416226,-119.78663559925383,1.508519176502202
3.7935512003426752,26.737622322032912,4.708228092620046,1.4094242080006416,1637.3575457298189,0.692,37.89830802627471,-118.12734702226895,1.3259346904398006
2.6269033786841582,20.522105241690383,3.569044656419967,1.9980371003139479,1235.5610134159465,4.733183497472137,40.61933374885374,-119.89090007135283,0.4113592631643217
4.718537182815953,35.48694806554812,5.424669253413384,1.2168614333477303,2510.111257422427,4.990268731434627,34.95097389562435,-120.51262879979097,2.449320454166438
3.006531387352518,41.982968599713196,7.246365735276457,0.7015822594352602,142.8719991226301,12.824548247794992,36.12015798978092,-118.70607657348795,1.8532747731542714
1.5423490488422287,32.7497060206633,6.8037452650450945,0.5693846508403496,1277.1381291045848,0.692,35.834492535027316,-120.14991668514703,0.5861932227674171
1.4429186087927235,17.65560216291741,6.4671643463868795,0.9191321351132472,539.943315789783,2.2802117114523983,34.7900425570715,-117.03228284782213,0.15
4.198917043672027,20.317842074614806,5.7691543606101705,1.697356394395774,3260.323775618813,15.061416693496284,32.54,-118.70989260913218,1.6316120370298905
6.871273387179826,36.45298720461264,5.034721559840324,1.3407431399909286,2291.854175878359,12.282510861737999,38.6818705135034,-119.48939552670586,2.4880069067748263
4.174984065789532,37.70572125070669,8.400737421603536,0.5106458586470161,612.953009476076,15.312912431882559,36.81766083737836,-121.0958004065452,2.6125793726778563
3.645587180391223,30.414590368986918,1.6028906662084972,1.2687520056709318,1466.882782546486,0.692,36.919900554207246,-122.0311049981512,2.2087800954966976
4.414069665244831,30.274067675114697,3.77941114103924,1.777055364555253,1220.140242041825,0.692,34.56556193234433,-120.3865615746687,1.616032023697
6.352403309242967,29.271042725326048,6.446511840988711,1.6567121494361403,3.0,5.648510382699835,37.066185662401345,-118.45046303461893,3.6122004799357637
4.287826752591327,32.02792566203763,9.208978842753336,1.7276816674235285,3214.9225423312623,7.920339326280098,33.21878566296959,-118.49243663632768,2.230533515197828
3.0902382614158994,37.65394867741312,4.573399039439574,1.4763286102654887,931.0078319025972,0.692,36.32087058382969,-118.65382857494325,1.3524901661209359
5.972948549113789,36.57378625410791,4.783460793047924,0.48922913139878643,4912.20992338669,6.751328900788957,33.483138442282936,-119.98025427301455,5.0
4.685637233077066,28.93694061259222,2.2377413165035107,0.7143046911672366,1458.5878667399152,4.2668982966189715,33.57127487484387,-117.70907510348128,2.4186073165357143
6.788936384792384,28.02246783584884,4.089283192466265,1.92154643157174,2832.5125756905118,0.692,35.540787341715344,-120.41241729395499,2.2958557170306193
4.219145430721621,27.540914288811763,7.181162668603119,0.9357928023665174,1453.20276503717,13.786755240619211,34.97903630395292,-121.69794340814268,2.185758045994838
1.5445088397310496,18.81563718952497,9.336172488851272,0.333,1769.2729795713224,0.692,39.10345718128732,-121.0126571978302,2.3957563116169656
1.2714975214332367,18.655775599913287,4.703411319310795,1.3844208244269458,950.0894152208539,10.413623561407213,32.54,-119.21136139063776,0.8707612378730891
7.007763071239374,35.488409499771166,3.4523376128976215,1.6004202738950735,3.0,0.692,36.78028025458411,-119.47546665299848,2.4559177762151108
7.145964869488264,19.664980720292444,5.601564587033965,1.0588900474813787,3312.3531689380416,4.911448023230491,37.929791060249315,-116.77437276148012,2.6840165421689055
